b0_iriL_all,b0_mel_all,b0_iriD_all,b0_xanS_all,b0_xanC_all,b1_iriL_all,b1_mel_all,b1_iriD_all,b1_xanS_all,b1_xanC_all,avg_straightness_all,med_straightness_all,med_mel_widths_all,med_xanC_widths_all,med_xanS_widths_all,med_iriL_widths_all,med_idiD_widths_all,mean_mel_space_all,var_mel_space_all,mel_CV_all,mean_xanC_space_all,var_xanC_space_all,mean_xanS_space_all,var_xanS_space_all,mean_melxanC_space_all,var_melxanC_space_all,mean_melxanS_space_all,var_melxanS_space_all,xanSmel_density_all,melxanS_density_all,iriLmel_density_all,dayOfNewStripes,annulus_In_MB
3,7,2,7,2,2,1,3,1,3,7.99673169126872,7.65843822424426,NaN,471.35,NaN,289,401.3,60.3749248248608,74.7740799656873,14.3225034668251,38.2412257835267,76.1047361981384,69.7038434878782,486.002273490419,91.3841039323406,153.00822719936,33.9028970822617,233.9802282066,13.0238095238095,12.3571428571429,10,0,210
2,6,2,6,2,1,1,3,1,3,11.2457209406646,11.2243693723389,NaN,482.8,NaN,NaN,429.75,60.8653345524059,95.7950945287827,16.0805767665811,37.7445692254824,96.4499458623896,69.0397069895152,357.312183407249,92.1350767286756,183.663813215194,35.0226526647609,231.10121525958,14,11,10,19,210
3,5,3,5,3,3,2,3,2,3,7.97479058216191,7.90522985895578,424,482.85,403,331.7,436.55,60.0324412235373,84.9177747490358,15.3501738396635,37.6931649579423,91.4483810477257,70.2911280540723,289.215546234296,92.9683686918913,150.411386892956,33.7506772153502,198.640193821745,13,10,10,21,210
2,5,3,4,3,2,2,3,2,2,7.08415579572158,7.19757964010269,421.9,437,380.5,398,353.15,60.9363398752885,132.513544183933,18.8909487565249,37.501945974866,88.1361748667715,71.3307871685257,358.812725535924,92.0191300483129,136.709101314386,33.7628638522531,258.059195004914,16,10,10,21,210
2,5,3,6,3,3,2,3,2,3,7.53753671762273,6.37221248261833,438.2,457.1,414.9,330.5,402.55,61.0447844262495,42.0888971648926,10.62760021054,38.1873948450622,77.2074464274634,70.849630155176,277.071699140793,92.9340964388153,136.290004539589,33.7425176115171,216.340518116496,13,10.6428571428571,10,22,210
3,7,3,6,3,2,2,3,2,3,8.65602882707,8.02618905877339,442.3,466.25,398.2,420.4,419,59.617885113468,102.016310889501,16.941748933591,37.496165094439,96.8466043043044,70.7164701949266,334.869042060103,92.1486481868132,139.269385045588,34.6576149775284,246.270872247001,15,9,11,20,210
3,6,3,7,3,2,2,3,2,3,7.29772232213218,7.00514185664983,429.4,484.5,394.9,382.4,427.45,61.9613370010334,51.8723495510471,11.6237745904695,37.9838936088973,64.2182658477904,70.1842262781992,423.971652410333,91.9542732926883,147.430333711315,33.9352018329894,209.621838708068,12,13.6904761904762,10,21,210
4,5,3,6,3,3,2,3,2,3,7.9121590939002,8.07736443241033,481.8,458.15,428.1,359,410.35,59.7345660834127,75.3760544963318,14.5341951500844,37.7347773820815,88.9113004907831,70.4310581370051,278.703933442942,92.9454866528325,158.485148263222,33.4171917301199,239.202754667914,15,9,11,22,210
0,6,2,7,3,0,2,3,2,3,9.626645201186,9.75567727448936,440.2,457.95,407.4,NaN,438.35,59.8261229550214,87.0627906229723,15.5964383379757,37.5345355267931,89.4850837733978,68.932000838977,454.433051464301,92.5003389848951,165.308603011476,33.6922372588688,251.973219392692,14,10,10,20,210
4,4,3,4,3,4,2,3,2,3,7.1601769260316,6.6782489195388,409.5,494.1,343.3,265.5,460.05,62.0323968245425,70.5426011584578,13.5396417368422,37.4586260057589,86.7649936824299,70.0237459716482,393.326939774402,92.3197309420979,169.757381135422,33.6402691649172,206.731179350462,14.0238095238095,12.0714285714286,10,20,210
3,7,3,9,3,2,2,3,2,3,8.61019548213744,8.41326052458886,425.4,475.15,389.7,353.7,423.65,61.6656178639621,69.3958179910745,13.5090112185217,37.8262295561931,91.4540070789099,70.2560954261591,352.409133011981,92.3459683481924,154.259873588286,34.8372395425185,267.341523536374,13,12.7857142857143,10,19,210
2,5,3,4,3,4,2,3,2,3,7.85747572685027,7.97007292900762,421.5,473.9,411.7,283.5,427.1,60.7630236554124,73.5239651854053,14.1115618479617,37.4313009727792,89.1650438484035,68.5817576042106,478.029639340343,91.0849536816932,155.775099806478,33.9822666012107,243.619212723363,16,12,11,21,210
3,8,3,5,3,2,2,3,2,2,9.81140752384763,10.0616816866981,423.8,454.1,391.9,408.9,353.85,59.8348299400783,92.1261339334986,16.0412187849632,37.5396162675317,87.3137464253812,69.2131894096682,385.315705846621,91.8921551140648,148.917211840835,33.9688965380946,221.837486605781,12.5952380952381,11.5952380952381,10,20,210
3,5,3,4,3,2,2,3,2,2,6.78289463901469,7.17229016934829,435,528,393.2,395.3,374.75,59.8605756126319,75.2105641583132,14.487669648484,37.9586358856934,73.0982256844979,72.0792426045166,209.99172300669,92.1396658388227,156.514309209512,33.9565773615116,222.710056209472,13.7380952380952,11.8333333333333,10,20,210
4,5,3,5,3,3,2,3,2,3,6.21906173083157,6.21378399383381,440.8,463.4,416.5,314.8,411.55,61.0758039819039,75.066199396172,14.1857735042143,38.2601633456242,76.5122234952313,69.627118186698,358.217454213465,92.4425054485616,139.225576275358,33.8933440629042,231.890694546971,15.7380952380952,10,10,21,210
3,6,2,7,2,1,1,3,1,3,10.7354242847407,9.74145969050172,NaN,487.65,NaN,NaN,430.25,60.4406423128111,109.504984373426,17.3136196566769,37.6219175380476,81.3154611246567,69.5462075135081,363.547435241629,91.6675972115197,166.459495283852,34.0900689623818,214.265828161396,13,10,10,0,210
2,6,3,8,3,3,2,3,2,3,8.33878677239214,8.73433341546862,449.7,456.7,463,317.25,414.65,61.7807931094734,56.8550634735909,12.2048120302634,37.7186120606156,84.6455831428729,69.4978349360783,385.634913729275,92.0579749612366,154.773383855774,34.274676445938,235.155973281359,14,12.4761904761905,10,21,210
4,6,3,5,3,2,2,3,2,2,9.28493124708776,9.15221254287095,469.2,447.3,419,412.1,396.2,61.0413991608616,106.006425951466,16.8671464769595,37.9251785616081,80.8435638990313,70.4822736825295,318.120274677377,92.5670903906834,116.518591525732,34.3364616353268,228.079434917465,14,11,10,20,210
4,7,3,6,4,3,2,2,2,2,4.19900162057539,3.56810831771761,454.7,451.6,392.9,315.25,407.8,61.1269426949563,67.6710899872598,13.4576401426679,36.9907326526436,92.6080411445283,70.4103445563364,358.069434591631,90.9663943054787,132.471109016273,34.0650909735871,225.884708982566,12,9,10,21,210
2,7,3,6,3,2,2,2,2,1,10.1707093423066,10.9472421592313,450.9,NaN,394,390.5,374.6,61.618078159597,70.8969621900571,13.6648750425691,37.2860202920728,97.2336434933587,69.3761080136639,470.031916800978,92.6402639711259,154.724866366687,33.9397188438417,210.237148435946,15,13.7380952380952,9,19,210
3,4,3,5,3,2,2,2,1,2,6.90881336486594,7.066119245992,448.6,465.8,NaN,414.1,426.6,59.757346204114,87.8089231304897,15.681154115896,36.6880608878154,109.189882224893,67.2805736672746,454.228589040381,92.3756330810202,167.724192679689,34.660523718393,259.428777892313,14,10.9285714285714,11,20,210
5,7,3,9,3,2,2,3,2,3,9.47066793530975,9.68886448850016,462.3,470.1,454.6,410.9,421.5,61.5152553698101,82.4978672988253,14.7651726479796,37.5282518903482,88.9419029375266,68.5983873470016,322.439781105097,91.9121350854687,141.184921529508,33.4563742417657,245.621671619502,13,9,10,21,210
3,5,3,5,3,3,2,3,2,3,7.41726273275784,7.50523424432425,456.4,449.05,435.5,335.65,396.45,60.9489198977489,58.8728220280781,12.5890052093649,38.4469901496224,77.08604273004,70.4848479896575,268.264907744069,91.5894333885725,171.305986287275,34.3891233509874,207.052083999168,13,10,10,18,210
2,5,3,7,3,3,2,3,2,3,7.18109684597248,7.06375620134089,438.3,470.9,395.1,319.45,414.9,60.705050108232,68.7090003669275,13.6546946613109,37.6291296291041,84.1457066211146,69.8291083839655,514.882113786705,93.1957604803415,140.467775421067,34.1658473531992,227.815559658193,14,11.3095238095238,10,21,210
2,4,3,5,3,3,2,3,2,3,6.35557154866917,6.33210485694322,438.7,458.15,401.6,341.25,409.45,61.1736380364849,94.6667567245844,15.9050280804732,37.5827551012673,89.7310311177115,71.0934427414648,262.461303183804,92.0891835005859,146.278109243421,33.9497662749845,232.215758429047,13.9285714285714,10.2619047619048,10,21,210
4,4,3,4,3,3,2,3,2,3,6.32281846329717,6.20538682705047,466,451.3,417.1,330,411.2,61.5935486539134,81.2227694928036,14.6319992633524,37.9681042472718,89.4318368067668,69.0359606314374,352.598219687324,92.8048323775356,131.429254913971,33.9877431772532,237.033031129348,17,12.6904761904762,10.547619047619,21,210
3,6,3,6,3,3,2,3,2,3,8.33188883419974,8.29594124119386,478.7,449.55,440.4,341.4,417.55,60.6779456879366,163.777358421007,21.0909461160836,37.7906354546374,101.510813677172,70.9671440069006,379.45202104114,91.8241769588489,168.892007223208,33.5695262397339,209.655978945271,14,12,10,20,210
2,6,3,4,3,2,2,3,2,3,8.06589757822003,7.26919960428853,461,434.7,393.5,387.6,395.5,61.3421377698999,70.9030818815758,13.7269372785048,37.8045747553303,97.2072521395007,68.6669925892371,520.174787853819,92.8101758621212,124.850379809577,34.0906179858661,230.754468758897,13,12,10,21,210
4,5,3,6,3,2,2,3,2,3,8.55755267141928,8.73562039710389,447.6,444.2,386,406.1,388.75,59.8671105382729,106.576300436202,17.2441591614834,37.8055758075813,84.7855168351615,69.7732132175371,327.596076195441,92.0431571403557,163.500007167677,33.7338067444364,242.520572401384,13,10,10,20,210
3,5,3,5,3,3,2,3,2,3,8.25444484590937,7.60135029875464,432.7,452.75,405.5,295.6,401.05,60.263233100417,88.0836977964533,15.5738268328552,37.36860847726,88.2272459389528,69.3221798599694,413.441355681852,92.7117149556956,161.936927326939,33.6499770538577,211.323862625542,14,9.45238095238095,10,20,210
3,6,3,4,3,3,2,3,2,3,8.51991789817759,8.13833683959291,434,467.35,405,304.4,419.2,60.7572531211175,89.6797261482004,15.5865144257385,38.0061004262803,79.9472619831447,68.9880140772989,376.997405971871,92.4992979575451,157.989809445153,33.803643735738,198.831086211309,13.7857142857143,14,10,21,210
3,5,3,6,3,3,2,3,2,3,6.38472110856622,6.42501794404062,423.5,463.85,396.7,304.8,422.45,60.7320963788362,100.493889074769,16.5063691782807,37.7901243808426,94.6425129343761,69.3066262080849,341.393326361704,93.9087675694934,131.510953255404,33.7685913775559,205.875631528456,12,13.7857142857143,10,19,210
2,5,3,4,3,3,2,3,2,3,7.28264021578785,7.32547528203527,490.5,444.05,432.9,326.9,404.35,61.369560587126,80.1786470903226,14.5907073982854,38.3598971662714,81.5204889277189,70.1590463049507,352.705146693262,92.4255142351798,132.784292881542,33.5668002660686,214.190301554052,16,14,10,19,210
4,6,3,6,3,2,2,3,2,3,7.79908156294759,7.43594985321528,483.8,463,443.1,438.7,418.85,62.0154217977815,55.828476316125,12.0483669379327,37.6548603449619,93.8482371224645,68.4631832336335,533.264076503638,92.1514805375225,154.544670860997,33.7825885382914,223.528107301478,11.6904761904762,14,9,21,210
2,5,2,5,2,3,1,3,1,2,8.17172492126627,7.03814258518131,NaN,489.7,NaN,282.9,408,61.0377579301855,65.5541425193287,13.2648241805453,37.5386355267725,95.6658221847865,72.2985355053947,273.36609436745,92.3432325750098,162.747897719371,34.014806892264,207.464593596649,12.3095238095238,11,9,19,210
3,5,3,6,3,2,2,3,2,3,8.55123196569901,8.65187893780982,428.6,461.7,384.8,380.7,412.05,61.0407065993159,65.2804407014781,13.2364641126255,37.5434337983295,84.2173286120481,70.8338904509926,372.737168154894,92.3664889559804,149.882337874199,34.0644431980091,234.702109894608,15.5238095238095,13,10,20,210
3,6,3,5,3,3,2,3,2,3,7.33626062321746,7.52531810643482,429,465.75,362.9,322.25,427.75,61.5541692065323,86.5710808347712,15.1157237331651,37.3022646981502,81.6467089042821,71.0101058991499,284.001300998367,91.9606920940393,133.199423123202,33.9596540045468,238.223315642032,15,10,10,21,210
3,8,3,6,3,2,2,3,2,3,8.917045536501,8.53423800906484,430.6,471.65,373.1,370,438.4,60.8752537214385,86.1120362353924,15.2437263931259,37.3330696359137,96.5102151438659,70.9031153603196,278.606945254372,92.5501901080302,134.372291965729,33.3322408595627,204.603158448946,13,10,10,19,210
3,5,3,6,3,3,2,3,2,3,8.08576695108804,7.5645891565005,421.4,426.65,384.4,307.05,387.55,61.4484238943422,54.7069060944424,12.0367801730366,37.9334591913032,74.0225503783535,70.7628892499042,328.42369579534,91.648011678996,157.201205466299,34.2533538492726,237.254575000762,14,9,10,21,210
3,7,3,7,3,4,2,3,2,3,10.2063696621647,9.22562704939519,471.8,493.7,442.5,242.3,427.8,60.9579555351684,119.360171180935,17.922530316681,38.0874456110069,83.8645695456873,69.4187672376802,465.155856431952,91.9637612895668,177.961424145374,34.0563402054684,206.985862341168,16,13.2619047619048,10,20,210
3,6,3,8,3,4,2,3,2,3,9.50161324202105,9.56589841727626,478,462.15,445.7,223,426.2,60.6469413291694,113.95243401468,17.601630526334,38.16805270869,87.0659290469073,70.8832286341376,438.575829816932,92.1855491032222,130.658959181739,33.240978876567,224.410146458997,15.5,13,10,20,210
3,6,3,5,3,3,2,3,2,3,7.32227995526418,7.25491500957377,454,440.05,433.7,334.05,399.25,60.8168979371382,66.9447614315265,13.4534613257605,38.1230224817944,86.6535311443599,68.3471510964603,411.948156072356,92.6409301034085,156.331900551003,34.1120539512292,221.713239971638,13.8333333333333,14.452380952381,9,19,210
4,8,3,7,3,2,2,3,2,3,9.88934475878861,9.69030834472645,462.8,460.9,444.2,426.4,428.15,60.726331862948,69.9605595828102,13.7736673052619,37.928545425857,89.248701896435,71.6846872727597,343.392279765427,92.7785062468082,166.806833486749,34.5612174288855,236.81151454783,12.5952380952381,13.452380952381,10,21,210
3,5,3,4,3,3,2,3,2,3,7.05779833422156,7.17560740067555,470.4,477.15,429.1,331.2,429.35,60.4457977065408,82.1323385884953,14.9930842379148,37.8322230268191,78.8347353395805,69.9457469945487,295.077380975215,93.3373281686215,149.478639151397,33.5113513689427,201.500913184776,13,10,10,21,210
2,4,3,4,3,2,2,2,2,2,7.59901756235375,8.55070360419311,500.4,480.8,469.3,442.2,438.1,60.8194471815548,92.2054081592996,15.7883130512323,37.784271120052,88.2960607582864,69.179412075373,450.033928986752,93.1968237682622,157.945312661553,33.4793509332722,221.52871671245,15.7857142857143,13,10,21,210
3,4,3,5,3,3,2,3,2,3,8.01854113451303,8.74893133539369,399.6,440.65,392.5,308.55,408.35,60.1846985655555,85.4011523979049,15.3548569865432,37.1366984922665,96.525231014017,68.618359460206,371.256236305051,92.0214266045449,157.998549192153,33.6638288165096,228.578876180122,14.0238095238095,11,11,0,210
4,7,3,8,3,3,2,3,2,3,8.16306689941885,7.9264030798547,472,477.3,410,343,423.7,61.2115198517349,139.474569837963,19.2936480681317,37.9377022805876,82.347054462038,71.2402300067091,403.192379858629,93.0670664535665,161.597717158966,33.9009843838886,222.114742538544,15,12,10,20,210
3,6,3,5,3,3,2,3,2,3,7.00238149076153,6.94513309174187,426.2,452,409.6,300.2,416.7,61.01849435396,71.8216562244328,13.8888478656214,37.6340469912867,83.7865945859194,70.415307580461,314.53034998464,92.9194321116297,126.263821521231,35.0036225185656,241.006892380405,13.6428571428571,11,10,21,210
3,5,3,5,3,2,2,2,2,2,8.06428576336156,7.77582611946021,418.7,462.9,398.4,354.8,428.4,60.7853064149985,90.5300122110839,15.6530033858819,38.0449226851764,82.3675086843878,67.5171866821422,461.069601744644,93.1480568007537,142.742152807511,33.5847003360903,205.61330522947,15,12,10,18,210
3,8,3,3,3,2,2,3,2,3,9.20027668819335,8.8865229227835,445.7,460.05,408.5,385.6,410.8,60.2989364321912,79.6136263544438,14.7973535727553,37.5965318631196,88.7096284740605,69.9627479693336,306.363678056793,91.9288440521818,130.046770989533,33.8682029378837,238.763756339954,14,10.8809523809524,10,21,210
3,7,3,6,3,2,2,3,2,3,11.9017650252803,11.8094078878435,433,449,420,410.1,419.4,58.9418101736376,89.8289955014469,16.0799540070581,37.6322365813429,96.6375510391094,69.1471981132418,342.385153423701,92.2237170100169,162.116976114006,34.129351456558,244.776936190755,13,11.3571428571429,9.5,22,210
3,6,3,7,3,3,2,3,2,3,7.35957129893543,7.61016747449302,434.6,467.9,372.5,340.95,422.65,60.9902448906768,98.6760996939454,16.2871692860523,37.5510587098883,87.0864590422985,71.9151734579749,353.380465427438,92.7722370105212,143.449877246957,34.4842444668176,191.989386263713,14,11,11,21,210
4,9,3,11,3,2,2,3,2,3,6.75204322398161,6.31243486562866,457.3,471.9,391.1,393.1,430.8,61.0794502198947,115.111529438299,17.5656527405433,37.7822722522901,85.9379176159025,72.0449496567773,361.235974046867,92.0122122302544,127.254263971589,32.7335022725306,217.884552448794,20,15,12,21,235
4,9,3,11,3,2,2,3,2,3,9.0121369036324,8.11402158928614,444.7,496.45,416.8,380.6,457.3,61.0997663583034,151.371362607209,20.1364223004563,38.1654525613804,85.8565386772973,72.0608792167599,627.920533763456,92.2554972720031,158.894647572671,34.0900909293093,239.869654440404,19,15,11,21,235
4,9,3,9,3,2,2,3,2,3,9.44578932454288,8.26929299375496,498.1,482.5,448.3,453.4,435.95,60.874297557015,82.3108755680452,14.903718803568,37.7321715171274,96.5190883512048,71.9100886420735,379.130097527092,91.5718067296888,166.936580231113,33.9160967470412,213.543054278053,19,16,11,22,235
9,12,3,13,3,2,2,3,2,3,8.36671589159454,7.98799146052777,477.3,470.6,446.4,421.7,425,60.3792186037285,81.4899569752785,14.9508042709998,38.1335306729992,84.966409603739,70.450050951686,612.243151835367,91.0205725325897,140.881574068743,34.0490116518785,244.996676029652,20,15,12,21,235
4,10,3,10,3,2,2,3,2,3,8.46374542640638,8.26063693453586,446.5,516.5,389,388.1,456.5,61.613554931434,119.527232602002,17.7442302849943,37.2897784606076,97.8288679196417,72.5359664238081,317.936640412803,92.9824825117238,135.573991178647,34.3855527143709,197.586579120315,18,15,11,21,235
8,11,3,10,3,2,2,3,2,3,8.99867221841444,8.89791181494076,442.2,505.45,423.3,410.6,466.35,60.2844097623816,95.0395600838929,16.1713842127552,37.784518915761,91.2897276812491,71.5368964351854,430.325458581751,91.6408292718577,142.555815823954,33.7885259168499,220.442337095279,19,15,12,21,235
4,9,3,11,3,2,2,3,2,3,7.86331815751084,7.56044794226043,503.2,473.65,467.9,450.8,434.1,60.1953806525383,109.93584912697,17.418329528191,37.9973637637084,88.4592820103463,70.4603736562616,599.484860825978,92.8507041312038,134.129408956615,33.5549326857634,227.408154125815,19,15,11,21,235
5,11,3,10,3,2,2,3,2,3,9.02926201106051,8.5454654371101,482.4,491.3,451.6,430,446.3,60.805003429869,86.5114384525709,15.2966894316335,38.1261401541877,77.6526659576791,69.0673016957522,604.279589362432,92.0356440177166,124.818821783531,34.0908811044496,233.954830147243,19,16,11,21,235
3,11,3,13,3,2,2,3,2,3,8.85690831076191,8.25414478536156,434.9,488.1,400.5,396,437.55,61.5263451302078,137.627303736258,19.0673870980565,37.8650179480401,85.422776417646,70.4857820727257,597.27467433624,93.04392000087,140.411227749394,34.2995214391393,238.054642938482,19,15,11,22,235
2,11,3,9,3,2,2,3,2,3,9.2046359231257,9.75643001057245,459.7,468.45,442.5,423.9,422.7,61.3976192929215,113.835036321236,17.3774658466717,37.8686611485529,89.3885068957598,70.4262957537272,544.477490950056,91.6132000113797,141.254536740545,33.5656947345206,233.69256414548,19.3571428571429,15,12,20,235
4,10,3,9,3,2,2,3,2,3,10.2526954404295,10.3227609635463,449.1,490.9,462.8,424.2,452,60.454855723172,212.958952155063,24.1388603132153,38.3000578288627,78.1570047491212,72.5165924479646,312.177380991754,91.334401070821,180.251109668385,34.3488646372104,215.591465501197,19.9285714285714,14,11,22,235
4,11,3,12,3,2,2,3,1,3,9.18308827040969,9.10602836790356,447.6,489.05,NaN,366.6,470.6,60.550455893477,99.9718309466836,16.5128260400272,37.6688928687661,81.8785310751333,71.2441042808446,597.238773423022,92.2251981249454,151.555544354669,34.1868586693086,237.941239200926,19,15,11,21,235
5,8,3,9,3,2,2,3,2,3,9.10723746816176,8.24927960816455,451.9,472.8,408.3,427.2,431.2,59.9312610772447,131.415256047566,19.1279961871504,38.24339978753,83.1548862724901,72.6908630316921,404.512849415325,91.5914841623787,159.358962225654,34.5582230130985,222.232860463242,19,15,12,21,235
6,9,3,10,3,2,2,3,2,3,8.89969294427806,8.58342344472381,443.9,537.65,439.2,403.7,482,59.6915538233084,90.0104032785651,15.8940095506107,37.7898318237515,87.5275334673648,68.9591578417958,655.99252562387,91.4643568879019,132.082681047729,32.9917643668319,206.324113540961,19,16,12,22,235
4,9,3,9,3,2,2,3,2,3,7.91327653296996,7.74268529408007,470.4,468.1,446.4,448.9,439.95,61.3673259164515,174.049801656809,21.4980746726827,37.677298731365,85.8814714746749,70.9456514260157,532.952901278964,92.9965971683743,139.396283871119,33.9865441204808,225.624037405253,20,15,12,21,235
7,11,3,12,3,2,2,3,2,3,7.78625067705831,7.18377895035365,471.9,468.45,413.2,438.1,432.6,60.1228166559953,162.061828149392,21.1739093023388,38.688871283348,76.3912109922043,70.9823419122144,317.237051499408,91.6049353832412,154.443483543057,32.96683549913,202.850196493761,21,17,12,22,235
5,10,2,9,2,2,1,3,1,3,6.75210322860865,6.75261949837523,NaN,475,NaN,408.1,438.35,60.2718815950953,71.8712707044275,14.0657505786076,37.86018308828,82.5692363957852,72.1220877304493,351.914283001969,91.4125060629294,129.337624072119,34.0454383707108,235.561914807018,19,14.9285714285714,12,22,235
8,12,3,11,3,2,2,3,2,3,8.98203603064764,9.14467814962131,433.6,501.4,387.2,372,452.45,61.7012839867517,295.423404388936,27.8566089480003,38.0713426380334,75.6239722618286,70.9695610824921,337.874347827184,92.7757779571389,151.643508796933,33.229013476062,213.831164631781,18.4047619047619,16,12,21,235
4,10,3,10,3,2,2,3,2,3,7.4261140178955,7.50276758813344,484.6,474.9,446.3,469.2,446.25,59.5770287948778,96.3752210436008,16.477975512922,37.8839964453189,84.3021652659066,69.9257579254784,580.951588114804,91.7566762428461,142.458583624014,33.5620885159634,221.991376787833,20,15,12,21,235
6,13,3,13,3,2,2,3,2,3,9.32065880026281,8.27098498831562,520.2,478.55,505.2,480.7,439.2,60.5784222894525,70.2164856034077,13.8325288950059,38.0643695512038,91.2267760980751,71.7643709576979,605.151106582435,91.0407449714626,131.099077605806,33.7521093324694,255.462914456946,18.547619047619,15,11,22,235
5,13,3,11,3,3,2,3,2,3,8.6041178141849,7.1830363165843,432.4,500.05,429,300.5,456.25,61.6874153028407,169.212525482467,21.0872370400933,37.8850575142471,75.3471179081345,68.9715723966083,593.725141469527,92.8007291885517,153.882076192729,33.5240024293526,256.839132409679,19,15,12,23,235
4,12,3,11,3,2,2,3,2,3,9.282571749441,9.22963343956333,451.2,482.9,407.3,421.8,441.45,60.2423671486277,159.538931559023,20.9667593743333,38.3399182169302,77.5743708997034,72.0902434536561,391.513972930955,91.7971119208545,159.018376498749,33.0312895479989,229.733855750244,19,15,11,22,235
4,8,3,8,3,3,2,3,2,3,7.55473361686091,7.33238589535464,446.6,501.7,414.8,308.9,459.1,62.087883582339,115.044360052742,17.2753084412121,38.0098862436717,86.5033238834291,70.4942016453455,437.097180027363,91.6912545318792,136.701098602896,33.2574371617204,198.157867729928,20,15,12,22,235
7,12,3,14,3,2,2,3,2,3,8.3492954631971,7.62205398009076,499.9,478.85,496.3,427.8,439.5,61.0917673903932,163.05549164842,20.9018643853414,37.4809001181169,109.886347614394,71.0607090522072,640.890018735016,92.8361030665195,151.898319246357,35.0674428265855,237.925551477898,19,15,12,22,235
9,11,3,13,3,2,2,3,2,3,9.7530646278453,9.87589935232563,456.4,473.45,401,382.7,437.65,61.4183517053963,197.900748994972,22.9047503162955,37.9221178627545,91.4383984001196,73.0962488682258,540.027953526733,92.9007342244898,154.341046665993,32.7407864611899,209.287254619337,19,15,11,22,235
7,9,2,8,3,2,2,3,2,3,8.10392142411311,8.50032327981184,467.5,485.7,445.7,418.7,447.55,60.4774221755563,82.832815830422,15.0490103634036,38.4127603197142,80.8137473291926,71.6191861834193,342.154095958955,92.1965865364809,162.880047655933,34.2224551198948,205.216038957349,18,15,12,22,235
4,11,3,12,3,2,2,3,2,3,7.84440755130977,7.74213302774162,466.6,484.05,426.6,432.9,443.35,60.4687640603763,207.943786627749,23.8474464398331,38.1345335426252,84.8987109248018,71.0488856400391,469.377399712806,91.0445480175535,115.512496487067,34.2035327099576,229.835285727178,19,15,11.6428571428571,23,235
5,8,3,12,3,2,2,3,2,3,7.357272154921,7.40087735920187,477.6,485.8,442.2,456.5,441.1,60.7952763577871,147.341875037883,19.9661007916833,37.6350864497515,87.7205996776572,71.7912928199759,536.277672844897,92.4354494653872,142.425109987661,33.8265735261507,219.448034107388,20,15,12,20,235
3,9,3,8,3,2,2,3,2,3,7.23409730348382,6.66990938043362,452,476.4,410.2,407,407.1,61.2092159159763,148.316850531786,19.896579939052,37.7574389571474,98.9927716273552,71.2382598439179,583.352813541189,91.5002449926182,168.901575011487,33.187473795806,207.229846364544,20,15,12,22,235
4,8,3,12,3,2,2,3,2,3,7.25028158980061,7.88347289849925,448.4,460.15,420,419.8,419.3,61.2967326489991,87.6038664238395,15.2694822541471,37.9422921960927,97.7769982754079,70.6752572119114,538.573355396455,92.1632378625082,138.083828538145,34.1380680746138,213.840263413392,19,16,12,21,235
5,13,3,12,3,2,2,3,2,3,7.55241256382866,7.96895856808807,471.9,459.65,437.2,450.5,418.05,59.7919061568923,137.880565696203,19.6385369145737,38.0316310253689,91.4694342922634,72.8412299782592,423.684744157251,91.9404236333394,125.174957581974,33.9083422566809,234.989732845021,20,15,12,22,235
6,12,3,13,3,2,2,3,2,3,8.00440922304831,7.5975059871217,495.8,498.9,484.6,431,475.65,61.1869071700589,263.732249308252,26.5413566598195,37.7616783526032,100.872420745661,70.5765214154149,683.015303433806,93.0237464945166,132.047367866842,33.4866858035834,221.119453434996,19,16,11,20,235
8,11,3,12,3,2,2,3,2,3,8.63429518696619,9.03505624956613,451.1,506.05,436.8,430.3,464.8,60.3937462371109,80.9780592599336,14.9001867711787,37.4606424495461,89.7564421236636,71.5753950087509,394.937576692701,91.7749860801516,145.153020590849,33.098279056523,227.161804181796,20,14,12,23,235
6,12,3,14,3,2,2,3,2,3,8.51671883626526,8.67157734802865,449.9,478.85,400.4,416,426.5,60.7950247532429,108.325531261584,17.1197482580572,37.1983428386253,97.0341826536018,71.2533355767527,412.669534939399,92.4676825023296,153.39861281099,34.7699658548423,244.579830391736,19,15,11,21,235
5,8,3,5,3,2,2,3,2,2,6.06998518227885,5.71053910750982,523.7,471.2,467.5,466.7,412.8,61.0720761339397,139.601922148563,19.3465270541786,38.6298903415884,66.1256739381034,70.0299367546082,417.462762230907,91.5971382880118,126.941430772708,34.1205851987451,199.470875092535,18.6904761904762,16,12,19,235
