b0_iriL_all,b0_mel0_all,center_stripe_rad_all,iriLmel_density_all,mean_mel_space_all,var_mel_space_all,mel_CV_all,mean_pca_ratio_iriL_all,med_pca_ratio_iriL_all,alignment_score_all,med_cluster_size_all,mean_cluster_size_all,cluster_size_75_all,annulus_In_MB
23,79,428.471252119778,7,72.1086356379695,1149.77972306035,47.0240514936931,3.40464438524968,2.29357215454105,321.972320142885,20,29.4347826086957,49.25,210
24,75,394.258871178649,7,71.7274177562592,1112.84721823712,46.5085260549094,2.38090943781106,1.91581788144412,313.266432137827,24,26.1666666666667,41.5,210
25,79,418.608550073882,9,71.5778343573781,930.992471638591,42.6279580996437,2.02029002518458,1.78421304971619,345.886347265544,21,28.36,44.5,210
23,55,480.008724464883,9,70.9288234702978,1153.50876248537,47.8836990847658,1.99090903151359,1.96834514042995,274.781716209,29,27.9565217391304,40.5,210
20,74,448.430151519681,7,74.1150229480338,1265.47204864693,47.9976562535622,1.96973556110333,1.48929153014862,363.680268990942,25.5,30.45,44,210
26,75,481.862012066791,6.73809523809524,73.7642457818381,1057.41397393268,44.0835556792116,2.26552216151334,2.00666809653609,326.355891411295,19,25.1153846153846,42,210
20,66,379.514266084421,9,71.936577864688,1237.84309085908,48.9083514759834,3.50752497384273,3.14152707238076,356.135451777213,28.5,32.35,48,210
24,76,474.338308880989,6,75.4359310106834,1452.86967095662,50.5283450730541,1.83649217166898,1.71139254986477,335.527925659866,27,25.3333333333333,39,210
23,62,505.571839431311,8,72.0680584207285,1285.00968605168,49.7405265886505,2.5007154505384,2.58674362964042,318.124593769882,29,31.0434782608696,50.5,210
22,78,329.037605722184,9,73.6619934340168,1172.18202887369,46.4787095733189,3.74226017457019,1.81267161281077,328.156434962318,26.5,32.4545454545455,50,210
25,79,443.977776364397,9,70.7369147502427,802.866099435789,40.0567256969078,1.84680545143607,1.40078079403661,308.730293631778,26,31.04,46,210
27,73,412.409546016358,7,73.19457167355,1164.27049049806,46.6174025156285,3.21260159114342,2.24919836577064,296.988964745556,16,25.5925925925926,47.5,210
23,66,560.79186345372,8.40476190476191,71.467429247274,1090.35772296379,46.2036559869055,2.22263107540082,1.39380894957546,361.352554359968,15,31.2173913043478,45,210
22,62,489.124279330127,9,68.0298809076967,1093.62452176994,48.6109836444386,2.5367341676025,2.5797716480991,355.537828906491,24,32.3636363636364,51,210
25,64,472.007333545293,8,71.4906228214742,1041.69286078616,45.1461544739873,2.04952077234448,2.05800744177889,328.932340597454,24,28.2,43.75,210
22,73,378.417430652379,7,73.7578980270206,1216.88274533661,47.2950659041319,2.89148112346868,2.90503798033867,274.040001785948,23.5,30.0909090909091,49,210
23,80,426.324389048612,7,72.5171893043666,956.545125406287,42.6492863494557,2.04655631725989,1.63526086043822,325.458717303988,24,26.2173913043478,43,210
22,82,514.850646635863,8,77.6735486097149,1541.05611178912,50.5400979449409,2.64748210415118,2.58238734253435,382.571130640107,23,26.8636363636364,43,210
25,63,519.541404598607,8,70.4599725031543,964.198721911104,44.0697722769028,2.09477194698455,1.83918926751582,305.008955502226,27,28.64,40.25,210
23,64,408.214934621382,8,70.5111657193267,1110.16016658063,47.2536027055635,2.63109622471368,2.83878459477466,334.794224074896,21,31.1304347826087,45.5,210
24,70,429.183527923927,8.02380952380952,73.643096999601,1145.99946072446,45.9684820082399,1.87593217947555,1.9629799802946,321.864251426284,25,26.625,42,210
24,80,404.62178692707,7,72.1864222558471,1042.45511536781,44.727349678381,3.00765677598713,2.5735524831061,303.450516592741,17,26.7083333333333,46,210
22,61,539.06925825737,7,71.9782367396469,1177.73852492499,47.6785717464523,2.24336091984621,2.17260489242362,367.456910763125,32,30.1818181818182,43,210
22,72,444.520254186631,8,72.9473155395199,1231.8505353145,48.1138039010621,3.52614029216524,2.43055033952613,338.64412253085,25,30.8181818181818,45,210
25,73,464.450444862336,9,73.3021969587615,1071.77435184369,44.6616422844994,1.78891309202252,1.37193492558917,308.354307332187,23,25.44,38.75,210
25,85,452.972450388022,8,74.9565256789763,1086.2314463291,43.9695212975326,2.47997498901481,2.3512429686748,343.643562429171,23,27.48,47.75,210
26,60,395.260183168504,9,71.9090108228048,947.178232292219,42.7988933571789,2.59338506772793,1.99499717083795,365.303230812401,18.5,27.8461538461538,57,210
23,81,395.54131712097,7,74.8247313871561,1197.3720589339,46.2454908400887,2.82022229561707,2.5844721944873,341.094946956471,19,24.304347826087,41.25,210
24,77,480.861076564815,7,74.1503081595481,1291.99077365322,48.4748803629193,1.99162135243283,1.64251076214487,346.517749421314,24.5,30,43,210
23,83,434.718473004155,7.11904761904762,73.1819854877681,1145.31822900321,46.244373315722,1.52941355427315,1.42301218375469,308.565251611401,33,28.1304347826087,39.75,210
22,71,421.662393295088,8,71.2708912241618,1148.42171125934,47.5486846675442,2.48366540818366,2.36073843890475,357.555254989562,21.5,30.6818181818182,46,210
22,74,429.005210477294,7,76.6921682266696,1496.41571854731,50.440004248653,2.24574944335675,1.73260258803788,368.95190222893,18,26.4090909090909,47,210
21,66,505.217353062323,7,72.6639538178233,1161.58400388286,46.9036117439529,4.60611170266376,1.85367255438238,350.828325154054,22,34.1904761904762,62,210
23,81,441.546502921516,8,76.2139156867624,1430.92567047669,49.633426957131,2.83792011935497,2.96109565321158,360.139803200744,21,28,53.25,210
22,71,564.78370544364,8,71.2188638190833,961.068229146372,43.5293387006601,1.95614032921988,1.83188162559578,329.143242880253,27.5,33.0454545454545,44,210
25,75,433.018256399117,8,75.0813251038224,1347.68328597406,48.8947232472953,3.41839594699814,2.49274033483512,348.384676904512,18,26.08,46.75,210
24,68,451.783954437008,8,71.1496938466328,758.662392516055,38.7125021481086,2.12046437075511,1.61232024520554,329.975135065813,28.5,31.8333333333333,46.5,210
23,70,392.885326996432,8,71.6535884626387,1025.28606750854,44.6873480957374,2.22274834090848,1.58151660626648,305.117865444159,29,30.3478260869565,40,210
25,67,447.805956662884,8,71.2885974401544,1239.62818270352,49.3884788604634,2.0956243313812,1.84293209512774,274.156889798678,27,27.92,46.25,210
25,84,472.833892637018,8,72.8385666203783,1008.06103531182,43.5895136425615,2.06489490473307,1.92934242992562,292.150763018212,23,26.68,46.75,210
25,63,396.846222373193,7,69.3055713978572,988.687200416738,45.3692194372003,2.6577338234713,2.75190659646297,311.771577406843,22,29.68,51.25,210
23,77,485.143773761946,8.64285714285714,70.6925409142419,1102.17294785783,46.9625079730801,2.40503522000264,1.96467110405565,338.471825015517,24,31.2173913043478,47,210
24,77,318.47256682871,8,72.0325370302221,1176.34063467207,47.6143476375904,2.33453110421947,2.34099854147213,314.60090122118,21,26.7916666666667,40.5,210
22,59,503.759794949175,7.83333333333333,69.8156483996446,926.23756260392,43.5921630071384,3.87541051917596,1.65181459381673,348.285159142231,26,32.5,52,210
19,67,450.183331040813,8,70.6951820231673,1014.48427987083,45.0539470023305,3.01751821564912,3.29087346727014,339.863712831177,35,37.7894736842105,51.25,210
26,62,406.040973252184,7,72.3421116167496,1179.75733213355,47.4793933409458,2.19166699491193,1.97302710033703,294.941332293653,19.5,25,37,210
24,69,443.149919905404,9,70.9843664117011,971.933137491825,43.919307568384,2.1885613862988,1.82547921379611,326.076251040902,29.5,28.375,40.5,210
23,70,410.802293133341,8,71.9503667573822,965.26798171006,43.1808252730795,2.1174240681631,2.13983274416207,359.957785030109,32,33.5217391304348,52.75,210
23,80,337.43006960881,6,75.0021726837969,1496.20951824864,51.572996108469,3.36954481031766,3.19731233223204,305.126578998617,18,26.4347826086957,32.75,210
22,71,545.020934482615,7,73.1437515615138,1087.32153746666,45.0818535264555,5.12611187538524,1.85560047483182,351.799104712471,23.5,29.6818181818182,52,210
24,67,500.261739181626,7,70.8185701664701,986.944569822584,44.3607854233473,2.8835911831595,2.37209925462926,339.790299136766,26,29.3333333333333,46.5,210
24,74,405.094241362525,7,76.6699944947338,1386.87361034208,48.5727855550079,2.09445738862232,1.78989193792752,312.140065013957,24,27.9166666666667,45.5,210
24,79,496.870839149505,7.45238095238095,75.6159698115826,1363.75048496286,48.8375571503689,2.09762762392942,1.63508729101377,330.647386277613,24.5,27.5416666666667,49,210
23,65,417.140838470461,8,72.5609436682546,1345.63665627773,50.5546353778404,6.15330919153951,5.25809761197511,360.2226853215,15,28.9565217391304,44.25,210
27,76,482.576149225822,8,72.7859410152336,1075.18591612101,45.0499467834593,1.91506230859357,1.6479963435169,334.89479910975,20,24.4444444444444,39.75,210
20,68,429.785634191877,8,72.0102635183102,1162.38632479957,47.3457331245873,3.67295437040383,1.92055491985378,346.944043249811,36,36.3,53,210
23,68,486.144069054194,8,71.0751069750679,838.452819449887,40.740072048448,2.75811919471664,2.41304559165584,314.764485238799,26,32.0434782608696,48.5,210
24,84,485.674177190303,7,73.0609858454727,1078.59492814186,44.951445186783,5.61106625777805,2.44491020360836,364.39803484369,16,27.2083333333333,45.5,210
23,78,493.381538961805,9,73.7758285721909,1011.71499154199,43.1136703704408,1.71588340477291,1.74956941769699,345.5315052906,32,31.5217391304348,42.75,210
21,67,459.633237392812,8,72.7463491393874,1297.31128024716,49.5120484359045,2.7213406857735,1.61748328485512,374.717348728094,34,33.4285714285714,49.25,210
24,66,484.562013949422,8,71.1296488155669,1346.83382402572,51.594848650144,2.1043034034184,1.51866202303989,352.950180047289,25.5,27.5833333333333,46.5,210
22,67,438.68174991429,8,71.3699069118488,1141.53090621529,47.3400494026514,3.3795125941061,2.88356945343779,329.803814399922,29.5,32.3636363636364,52,210
24,64,375.951919315172,7,69.3290446766382,1011.92582657456,45.883773182446,2.08921745337585,1.71307108504523,346.678524963803,19,28.5416666666667,45,210
20,69,461.995766832244,8,73.0976852166827,1140.23501211625,46.1948500583983,2.48356383533158,1.75906269007128,345.060465146476,40.5,38,57.5,210
24,70,495.794459611128,7,74.2148945714478,1237.95018141755,47.4089688061618,2.81842363442442,2.50820084136907,269.387762803709,21,28.75,49,210
24,81,295.814973133446,8,73.4519169082484,1249.30697583709,48.1206459226323,4.1706733732528,2.77939478369443,306.017641490497,27,30,43,210
23,75,539.357008566955,9,70.7619518136746,924.63344808762,42.9719435356017,8.06773506961499,7.79089777353617,321.992655170935,27,32.6086956521739,51.75,210
22,67,443.33183639839,7,73.2289911669658,1124.0263438172,45.7830998037799,2.11350884730506,1.56251793595691,365.502991863169,14.5,30.1363636363636,53,210
24,63,437.869268303109,6,73.6894184395004,1651.64343667313,55.1509526824203,1.92766847530067,1.8623414043956,298.623008189381,22,26.25,42.5,210
22,71,395.489856826696,9,74.2774691383852,1354.52735033108,49.549216520562,1.97953569793854,1.98662239112963,347.03064430557,29.5,29.4090909090909,46,210
22,78,434.616832172486,7,74.9266482163289,1491.7847147866,51.5485877042755,1.69428293100358,1.33279738521404,316.459259155533,29,26.9545454545455,38,210
22,74,460.397519349767,7,76.8230921724758,1711.5770345059,53.8525709435528,3.11840905182913,2.00184436047521,363.882816974851,28,29.8181818181818,49,210
23,63,423.867888997943,7,70.3346994159807,758.236640084634,39.1500884579254,2.51803703695843,2.14511539835206,324.632442031,26,31.5652173913043,48.5,210
19,52,678.095805154294,8,67.4739555161468,811.549559558739,42.2203036755817,1.77677361920675,1.87223236037873,396.578774312018,46,39.7894736842105,65.25,235
21,61,382.995577718018,10,70.1345809218986,1120.02512835498,47.7179389196542,2.85044929597586,2.56914117388992,394.921073111313,36,34.4761904761905,64,235
19,78,489.039057802519,8,75.4198298527543,1382.36432883032,49.2975925459267,2.82317059674755,1.85276019271166,376.698060209938,27,34.4210526315789,60.25,235
22,69,478.72120431014,8,71.483727640817,897.241311808976,41.9032240830241,1.78733263688001,1.78635630552115,304.656834411251,22.5,30.7727272727273,53,235
20,74,453.910114117998,7,72.9860961361162,1315.93532247285,49.7023745028826,2.16233294209314,2.37020933677047,394.489120320998,34.5,38.4,60.5,235
21,72,548.242520058933,8.30952380952381,71.8855426332106,1202.22648900053,48.2338125150971,5.55941261178921,4.96615708837642,395.392058759341,18,37.4761904761905,73.5,235
23,81,470.562153429984,7,73.9555708237914,1280.37436741625,48.3835346041091,2.43627356999096,2.51437883990255,333.100705218539,12,29.695652173913,52.5,235
16,66,547.690827551747,9,72.9754261345209,1618.39003735168,55.1270761030888,1.72557819620633,1.64048543152917,416.327072371473,49.5,44.875,67.5,235
18,75,499.222707689021,10,73.6518316932022,1553.72319019091,53.5184185723254,2.01996060116004,1.69425765374068,391.633546538617,36,40.1666666666667,68,235
19,72,508.033699201991,9,72.9329534177832,1178.64198186003,47.0724878907084,3.04939860108005,2.70199968442111,350.629072640011,21,40.1052631578947,71,235
22,66,525.761743883348,8,73.7362238152486,1444.98457915933,51.5526166306304,6.02631509686764,1.48921166880805,315.051992539832,19.5,36.2272727272727,56,235
20,58,348.061348177624,9,68.756656104459,1061.7140478979,47.3902538123347,1.59176115044794,1.6525390759234,320.490969566964,37.5,37.75,64,235
20,65,540.851449518266,7,71.3283973311695,1273.0038954323,50.0210035197082,3.17849679176695,1.74341398586868,359.590061622107,37,34.9,54.5,235
18,61,588.432652312149,9,69.598652603984,853.718172145396,41.9813529802708,6.02764664723445,4.25096760501502,372.769309533443,31.5,45.0555555555556,84,235
20,64,525.634180407749,10,73.3411677409411,1282.64366380832,48.8320761869989,4.23771158170165,2.56543867190888,399.224116830091,9,34.7,64,235
19,69,551.147773983494,8,70.3427248812981,995.717556352816,44.8589283786904,3.28715804687434,2.03726878456321,377.269755966137,16,38.8947368421053,64,235
23,68,412.179021129058,8,72.1373970613497,1005.09605764789,43.9484251518956,3.1525698649427,1.80838422112897,310.606700830697,13,31.5652173913043,63.75,235
20,62,522.606596106761,9,70.4278974666614,908.456586386475,42.7964125784677,2.72208664285677,2.69868366794579,320.664980321463,37.5,39.4,65,235
20,62,469.55859112276,7,69.7093585161492,1066.5434484283,46.848769650841,1.90770845137976,1.79153426789928,381.678238272645,27.5,38.8,63,235
20,69,540.781894582645,10,73.4298456352606,1410.6022958562,51.1481202978838,1.88290780027783,1.99652104812971,324.889486144451,24.5,37.25,63.5,235
18,65,436.776049649672,9,70.6600798775591,1263.5318795108,50.3059063370276,3.58903811896418,1.85438212227561,377.870831028643,35,39,61,235
20,59,411.364909790853,9,72.659694301004,1434.65053596059,52.1290122746697,2.9985015118053,2.92007982243232,408.518805114327,26.5,35.1,57.5,235
19,56,578.162653937836,8,72.1601140726086,1262.43356356783,49.2387540721147,5.73571008050249,6.27792108801253,397.101441379832,18,37.7368421052632,58,235
20,70,410.202355776317,7,73.8095237377388,1371.42135541151,50.1733444250277,2.52485549037555,2.56070621900263,355.199638403361,18,35.7,59.5,235
21,74,464.11151461082,9,74.1165927503476,1787.97361635227,57.051242478296,2.49481970661493,2.33305548811467,394.218202525442,18,29.4285714285714,51.75,235
19,63,437.082539477939,8.73809523809524,70.6177719228083,1265.22577386391,50.3697742299207,2.16650485886657,2.02863164889408,388.632147414979,29,35.6842105263158,66.75,235
19,67,517.28219393137,9,74.2984362462692,1534.48520954064,52.7231901032021,2.19736444239609,1.98645835039438,338.817897674862,32,36.1578947368421,53.75,235
21,47,593.474933852034,10,67.0898643525513,814.570635196626,42.5409771437665,3.55340597195077,3.70537814084738,356.802275892566,22,36.0952380952381,67.75,235
20,58,505.759788681249,6,71.0337330489504,1300.10097090155,50.7602675437001,4.4433539372032,2.79157778339342,354.981111981972,22,35.05,61.5,235
20,68,602.584715965287,10,71.64938868056,1283.14984756713,49.9949569833392,4.35633588644656,4.35633588644656,269.829405533228,18,39.45,71,235
21,65,405.385681504363,9,71.769787635627,1244.23640903047,49.1484461101299,1.90988172908206,1.57641538875899,373.905004740746,24,33.5714285714286,57.5,235
21,74,969.427128529191,8,77.794666592759,1944.50654587282,56.6832679849822,2.46545790397609,2.10260883570835,299.910269055365,17,33.8571428571429,65,235
22,77,516.875405580947,10,73.3527583852557,1676.00679887811,55.8112099923359,7.30411886923063,2.18162682443416,340.566375465702,9.5,29.4545454545455,49,235
23,68,521.795426467797,8,73.6678741629191,1349.98879222619,49.8754634098592,2.34608708853337,2.3503601468551,352.66142898482,14,28.3913043478261,53.25,235
17,57,475.377933539997,9,69.8981136490402,1079.17522405166,46.9981245160974,4.84460320657389,3.27613749099666,401.969772702011,30,47.2352941176471,78.5,235
20,69,508.52675171148,9,73.0369987543807,1340.51021487492,50.1293582714738,1.55237045085263,1.53838748424371,341.445100039544,33,38.55,70.5,235
21,64,472.558865012928,9,71.814746986093,1103.31517490618,46.252601088776,2.95107392970654,2.69759067067608,362.425531494888,23,34.4285714285714,63.75,235
20,62,433.605620694824,7,70.6834816442909,998.186949520308,44.6979916893928,2.13756412919648,2.15956150867132,398.307178339385,21,36.2,62,235
20,70,422.41712492849,9,74.9099686607253,1620.39410026056,53.7366651819673,3.67792341743961,2.53418203450354,376.15439183007,16.5,34,60.5,235
20,79,525.808342036691,8.69047619047619,71.7591360225527,995.511855246071,43.9689421416349,1.935866307101,1.81494277855765,379.283781937418,35.5,38.95,69,235
18,60,421.810566496801,8,70.8285759828181,1059.63803085669,45.9589669408601,1.70912301970201,1.77416101967152,320.248187825888,22,41,73,235
18,61,542.47458944875,9,71.6633390114965,1394.05517567992,52.1006260857931,3.92464663482369,1.82558565973685,350.842840226532,44,37.5,58,235
19,69,477.632172694268,9,71.4350173211404,909.597153385926,42.2195297660082,2.97986738662334,2.15922203037113,370.602278978922,35,40.9473684210526,62.75,235
21,64,538.477727576418,7,72.5717536050374,1303.35802894716,49.7466967667461,2.81509524699513,2.68840997513215,385.207082665048,21,33.5238095238095,59,235
22,64,384.15190153959,9,70.0371740874579,906.424758335668,42.9870126505055,2.01062589803837,1.5230964915072,360.719010839157,27.5,34.2272727272727,56,235
24,69,523.965008965074,10,70.2809395310652,1157.24967477536,48.4034118399621,2.66917746130236,2.06746207298779,327.949251259069,13.5,30.9583333333333,59.5,235
19,70,536.372663816653,8,74.5990438458436,1323.6013393905,48.7691670256017,2.27564331640002,1.68157635282151,419.060690896784,26,37.4736842105263,65.75,235
22,65,596.886023956032,9,72.6429699441843,1137.27117421096,46.4235581559702,2.5965074975143,1.715199605986,388.947927538386,22.5,32.1818181818182,61,235
20,63,586.045449979698,10,72.1674708988291,1700.30597131341,57.1376078763115,3.87229434469167,3.59353067101069,388.900505129819,26,36.3,68,235
17,64,446.369422260848,10,74.9589497057616,1841.07660257581,57.241688585328,1.8366815013404,1.74647490744672,395.931476939273,42,39.7058823529412,66.5,235
22,81,311.310902439729,7,72.4712498843354,1014.99011073834,43.9607561499943,2.8830222333971,2.07962129275065,391.877861444442,20.5,31.3181818181818,48,235
23,61,429.90723918321,7.88095238095238,71.6871751817063,1130.28370485904,46.897777926345,2.46126655325074,2.15840851228858,335.294152852423,15,31.4782608695652,60.25,235
21,64,475.994132763531,8,73.238515150226,1457.39759404075,52.1254111225247,5.49748211796565,2.58505182872589,345.013123317765,17,35.6190476190476,66.75,235
19,69,537.523140577669,8.83333333333333,72.4414167209557,1283.66489743232,49.4582673153206,2.02119475625031,2.10524527454134,325.995222943448,28,38.8421052631579,54.75,235
19,60,474.686608782626,9,70.8512545092805,1055.7596203141,45.8600980975461,2.56363526700354,2.27188055083538,390.13706883457,16,38.9473684210526,62.75,235
21,77,490.012426415758,9,73.0232101249139,1487.15577940631,52.810139030837,2.09993959927765,1.68024218759207,340.853745415937,25,32.6666666666667,54.75,235
20,69,427.737513793982,9,71.6616831045104,861.665251459578,40.9621068000349,5.07669836261546,3.80348988521355,356.050915043808,27,38.55,68.5,235
23,68,446.415108368137,9.35714285714285,70.7065522785519,983.667498039205,44.3572383839083,2.70106159779253,2.30556828550657,358.288366735303,18,34.6086956521739,65.5,235
24,66,585.584892048426,9,71.1388329891502,1156.36640603632,47.8014418683904,2.26239524600117,1.69318551632586,329.749606238856,19.5,29.2083333333333,57,235
23,69,528.890780341457,8,75.1000118308142,1442.33642066861,50.5700379591925,1.9425085791526,1.56846445947685,362.28935611038,15,30.1739130434783,63.75,235
20,75,448.812474058459,9,73.3383274178872,1421.10162103579,51.4021833463091,1.67510151995882,1.41291299723246,382.261402730082,32,35.25,57,235
21,63,605.282022586259,9,70.5298178981404,989.951711543306,44.6102074547219,1.67098121430148,1.51759220295774,313.504468864349,28,34.3809523809524,51.25,235
21,57,459.974809641192,9,70.0592001381688,958.423864261773,44.1889451765959,1.86815850601743,1.84786609458679,328.706399778695,36,35.6190476190476,63.25,235
20,55,488.114719794725,9,69.7578101916345,968.513776976492,44.6128596929134,1.56756364302875,1.61808983736285,365.770090372363,26.5,33.1,55,235
19,71,515.697195955918,9,73.7327308733773,1552.43166970124,53.4374748320955,4.32302281980635,2.83019393121313,407.210774257364,29,37.1578947368421,62,235
21,69,506.686453153648,9,71.5648266589828,1040.19445996919,45.0668957528411,2.09118643176757,1.95142951809572,344.727374643826,23,35.7142857142857,65,235
21,67,480.828116145308,9,71.5903128182753,1247.96749907799,49.3454799553602,4.79359878385027,2.27102312679121,374.152516950445,29,36.5238095238095,61.25,235
17,68,458.086727154676,9,73.9398814386274,1469.7104163546,51.848612182336,2.36648161147501,1.94528366263916,375.602888157099,43,41.8235294117647,58.75,235
20,70,529.556407192397,9,72.3721355255115,1216.57799547607,48.1946233712562,3.39443990666175,3.18289609456777,392.950631675378,40,39.35,68,235
18,67,897.225721701101,10,72.7843573770062,1347.81463261607,50.4402269064656,2.30879397315204,2.39289910791739,372.412772173696,22.5,42.1111111111111,71,235
21,50,457.031896921272,8,69.4756762742423,987.83383021782,45.2386008784958,4.27318500127249,3.94837171305167,357.34950590051,18,34.9047619047619,57.5,235
21,59,520.191505353511,7,72.4185993860504,1223.95885822502,48.3095830091221,1.98144803732244,1.43488235824376,393.272236156631,28,33,56.25,235
21,73,479.431402550612,8,74.0054838423393,1301.41676131467,48.7465961657648,1.79868714995421,1.48865240764304,357.010675147381,14,33.6666666666667,57.75,235
21,61,462.662774121387,9,70.8028806281076,1315.10544846332,51.2187955081623,2.52158677825812,1.82035011506884,399.744209655151,21,35.2380952380952,63,235
16,56,478.363913263841,10,69.8522526729977,1089.8886264967,47.2618420007507,5.60331137806665,2.35743010708694,391.376757059002,47.5,52.0625,82.5,235
21,74,516.119888508103,8,72.4735093340767,1532.9180610708,54.0231842878895,2.50233468033007,2.64104957244066,400.721620001156,17,34,73.75,235
20,68,517.4876056484,9,73.224681230333,1563.27377336133,53.9958063609157,3.24896681259609,3.09230098137376,337.506920006204,24.5,35.3,65.5,235
19,61,488.162802600013,9,70.4832806652833,1233.09181726928,49.820903325567,3.49174403641579,1.90318547854107,405.534642018848,25,41.2105263157895,70.75,235
17,69,459.563021230103,9,71.5747567844018,1055.82768093898,45.3979916857848,4.43896993707204,3.80387507505815,385.115433890055,25,44.7058823529412,77,235
17,63,569.960675237738,9,72.456471737209,1226.77809281553,48.3399084654839,1.74945836709006,1.64038826917566,386.078633376498,38,38.7647058823529,66.25,235
20,66,389.971006152787,8,71.0998651663513,1225.49917607603,49.2365636398604,2.74413241965579,2.14969559289645,349.937741311778,32,35.7,59.5,235
21,69,459.687115288416,8,72.2289228937937,1217.04804504559,48.2995097954396,2.40431699703756,2.08708712716961,327.848077199021,16,31.5714285714286,56.75,235
21,66,484.984784586124,8,70.2406245752059,970.099400642307,44.3424569946794,2.02620929150402,1.99148207324888,367.676144825569,23,34.5714285714286,62,235
23,58,501.892048421163,9,71.4006705696286,1692.176222973,57.6130017855475,2.64737769766188,2.13756275982301,337.125748904524,8,31.9565217391304,60.5,235
21,66,499.794419613816,7,72.9070413854007,1054.75618714352,44.5457798249887,1.99378586349718,1.68295970009607,405.074500538884,28,33.8095238095238,58.5,235
20,66,444.645350028992,8,69.6057135317552,1188.39550159792,49.526268728877,1.93891259349774,2.03040693878687,372.317382974407,44.5,38.85,66,235
21,72,452.46618959221,9,73.0571574709513,1623.63846185774,55.1546197460212,2.13274384027736,1.56868333522299,341.808760477244,23,33.9523809523809,58.5,235
23,83,518.487575330429,9,74.6075289656328,1500.00938394003,51.9115900834487,2.87587485678733,2.15440339305653,345.97076274765,18,28.0869565217391,57.25,235
21,72,522.967610850961,9,71.6545580834374,1116.14711631757,46.6247910864281,2.59139958176014,2.44767285761633,356.577149434025,21,36.9523809523809,59.5,235
23,77,465.205173870818,8,73.876452503646,1357.90780377774,49.8803060307221,3.87305778844772,2.84807268187831,335.972752944383,18,32.4782608695652,40,235
18,66,469.330013205889,9,73.2796599401325,1391.92412053798,50.9124896832865,8.26069051175748,6.50777774226321,380.195609788547,35,40.1666666666667,65,235
21,68,476.144504454356,7,70.5269611352345,782.986811943728,39.6754674475178,3.08275516160612,2.90460039571842,336.774285904632,26,36.6190476190476,58.5,235
19,65,467.202385503333,8,69.4701265957725,866.026327481685,42.3611222548696,2.79013369004421,1.92556075589629,370.9087907541,18,38.4210526315789,64.75,235
22,65,440.986617405015,8,71.250727550261,1520.13639766398,54.7207417294416,2.32073355768335,1.93781358167414,309.263824559212,29,31.4090909090909,54,235
20,54,504.966483571023,8,71.0278832292079,1225.63136858767,49.2891197058505,1.80125202735706,1.43044602677013,359.195979480517,17.5,33.25,60.5,235
18,64,442.012935073421,8,67.4035765918757,780.334402257832,41.4435963478958,3.59777174130028,2.7018490339884,397.105934254852,42,43.7777777777778,69,235
19,60,515.839717821897,9,72.9801090542678,1369.77751049303,50.7131407266518,2.66788670961037,1.90525582387327,375.473786572622,30,34.8421052631579,57.75,235
21,73,550.88508555706,8.92857142857143,75.2645302436732,1454.85778307616,50.6780523151247,1.4199246964532,1.42203984669815,296.723251665348,16,32.7619047619048,63,235
21,62,501.82560484225,9,70.0920798153994,1227.20192320082,49.9791731322697,3.18362336257136,2.72818136472347,325.617300381172,21,33.2380952380952,61.5,235
21,70,438.806268251158,9,71.0829407914508,1227.36260456111,49.2857144704067,7.87638364652266,3.76894288626829,223.206240929413,24,32.2857142857143,60.5,235
18,54,530.773139925501,10,68.2077797995571,1098.19314179059,48.5853628332147,3.03656763085652,2.64159600669725,332.705834399556,42,45.2222222222222,82,260
16,55,477.293665354446,8,71.1430880943235,978.516485646387,43.9694831713256,3.55746511874409,2.83027850037639,414.193015624824,45.5,45.8125,79,260
18,65,520.468450531703,11,71.2946591011381,1237.09700057007,49.3338353689151,3.4884765874902,3.18999152103024,395.019974075801,26.5,44.6666666666667,86,260
19,66,422.492566175245,9,72.2899995047638,1327.97382978895,50.4099813186131,3.05461118140447,2.49013993292045,387.719687089743,25,34.4210526315789,65.75,260
17,80,562.123148474142,9,75.2635585558487,1473.05648596973,50.9946895123467,3.39691850569073,3.73076983967007,394.61189942523,18,43.8235294117647,80.75,260
18,67,536.178811726714,10.9285714285714,75.8422343513461,2121.43714499818,60.7300956785118,2.06336740740478,1.4738673199837,360.307186917063,27.5,39.8888888888889,81,260
18,71,518.042777873254,9,71.4096546032761,1268.56142407262,49.8768270682166,3.00374980197319,2.01612462465525,400.2033917556,25,42.6666666666667,76,260
16,57,485.781010358818,10,69.4501538720659,1179.46860142717,49.4504194499206,1.85101279940847,1.8278721243405,411.11828199198,66,47.6875,76.5,260
18,63,713.122816528539,9,69.7398031502586,708.134652794365,38.1572622088151,6.94025270201541,6.94025270201541,396.681380057501,21.5,39.7222222222222,69,260
19,61,670.233586934674,10,68.7093638303657,1187.94663749192,50.1628887933457,1.38589676652869,1.38589676652869,452.819964045161,13,41.6842105263158,79.5,260
19,72,608.375841069446,9,72.1139281899306,1242.38183660714,48.8774335142234,1.41951968558376,1.32132077700534,391.099723048882,20,36.8421052631579,68.25,260
16,61,547.884241436814,9.59523809523809,71.3504400169148,1283.13894671755,50.2042158169625,1.86059820663207,1.9931439429242,360.439618449713,50.5,45.9375,77,260
17,59,517.396069012304,8,69.0764257280028,1287.94301286553,51.9539373391625,2.68208631292758,1.7419888552077,400.904078520832,21,43.5882352941176,77,260
