b0_xanS_all,b0_mel0_all,center_stripe_rad_all,xanSmel_density_all,melxanS_density_all,mean_mel_space_all,var_mel_space_all,mean_xanC_space_all,var_xanC_space_all,mean_xanS_space_all,var_xanS_space_all,mean_melxanC_space_all,var_melxanC_space_all,mean_melxanS_space_all,var_melxanS_space_all,mel_CV_all,mean_pca_ratio_mel_all,med_pca_ratio_mel_all,alignment_score_all,mel_med_cluster_size_all,mel_mean_cluster_size_all,mel_cluster_size_75_all,annulus_In_MB
14,12,672.145050171061,13.7857142857143,8,54.2385652045527,9.81008894913981,46.1561281962921,105.915593421609,76.3660794517697,892.440645149607,79.9098917855137,361.713793525444,32.3592383412185,230.336316297206,5.77468474777321,3.3952181625176,3.21211083094543,472.192907998746,23.5,23.0833333333333,28,235
14,16,651.401269755806,2,7,57.9688857760406,1058.68150876828,46.2192609916139,106.426448239437,76.2487467124291,561.523631987156,80.0357019322374,333.868581040167,31.6080000906384,193.800830120401,56.1290524873317,3.80869467036267,2.83005886263007,412.766952777159,21,18.3125,28.5,235
12,12,575.060426070739,14,7,53.418295762858,19.4602338095214,46.2969310512719,96.6904996528901,79.6593819976631,1437.2071496852,80.3113596607551,293.667637549793,31.7061221558097,218.501993196699,8.25817341765464,2.91803851193263,2.60211509920072,526.818877417647,18.5,21.8333333333333,25.5,235
14,15,642.916930417421,4,4,54.4694219691556,22.7851196138123,46.1179437379139,99.0124359814998,73.8714378409721,220.47997326906,80.7049245611703,335.120231318019,31.0059175303188,205.16739532579,8.76340513753198,2.62534834960825,2.57414467547537,501.048007027889,20,17.9333333333333,28.25,235
15,11,803.603068044353,11,7,54.2264553571312,8.65973125921096,46.1740792313849,110.231896813192,76.8254636752116,179.291200927673,80.4581923736833,290.705853346587,31.2537863168102,190.117672174398,5.42676469125395,6.63707358302566,4.32690605021857,643.31505013435,22,23,28.75,235
14,13,571.302844572411,13.6428571428571,7,53.4166562514991,16.3870174633412,46.0790095474597,102.992411062308,81.4968823554393,2041.40914142335,78.9280813479816,328.760105626498,31.8626885208133,213.950403532822,7.5783255795609,4.55154204846461,3.41701666536077,524.262633388576,25,20.9230769230769,27,235
15,13,524.3051937397,8,6.95238095238095,53.9826618400024,5.91233675292457,46.3053042610898,105.500840197722,73.4327733985183,290.954519051241,79.7672113039531,367.60930741859,32.0497890648529,190.600822722466,4.5042790253559,2.87217733067015,2.00231892240991,513.921471713491,25,20.3846153846154,26.5,235
16,11,597.786333436418,10.3571428571429,7,54.875334854824,343.176764021349,46.4675032302884,106.76204441386,81.5150287392208,2245.87529790534,81.5820816662681,355.08114196786,32.1062034749306,223.277468757484,33.7583921661709,5.14238670348804,3.75155465618298,480.629359663226,26,22,27.5,235
12,15,761.988675476624,5.64285714285714,8,54.1936573568691,30.5582725909644,46.3483487421507,86.7774167041349,74.4941579855238,159.975259021015,83.4703936582709,366.039354063051,31.1459448170053,188.283407873217,10.2003703259227,2.54549425830854,2.47602095203475,458.665339130867,23,22.3333333333333,25,235
14,15,665.013098328606,6.02380952380952,6.54761904761905,54.5431393945087,30.9715265757184,46.1451810565116,100.677232303986,77.6189123983243,801.909799636554,80.5692535685978,335.791947130323,31.6322427264152,201.360852737268,10.2033121822642,2.91796291196662,2.4756911254694,523.401795471896,23,20.4666666666667,28.5,235
12,11,674.273127591085,14.1666666666667,8.02380952380952,53.4613618538445,20.8127764249061,46.0991942870553,109.934808695514,76.5053953417262,2121.62777644565,81.1621954318573,363.074358344822,30.4072335707312,164.27629273634,8.53345675345546,3.96770642681075,3.5976406078206,596.38105551614,26,24.7272727272727,28,235
15,13,522.607326704999,6,4,56.0045477797452,1373.31506954559,46.3250619352495,97.2089947723619,81.3744836495268,2491.68756259539,80.3116822763256,314.704034883006,31.9751861806308,234.863214389436,66.1701010767368,6.29015849262704,2.71067024661791,616.576783298042,25,21.2307692307692,26.75,235
16,14,697.55168299682,2.5,7,58.3763258925955,2003.71059470808,46.3178861594016,103.714982041415,88.2535073035174,5134.10624980142,80.5444090110913,324.147206571552,31.6439218400587,231.23230368136,76.6797590484226,4.43830703695607,2.17612070793228,532.435339386211,21.5,18.6428571428571,30,235
13,13,624.28708645125,5,6,54.2179736565224,17.7369281117759,46.4598926289823,91.809846815547,77.1258461208173,266.770532938616,79.2454720231013,326.573509866225,32.8394411703822,205.343940614592,7.76776218127389,2.73631570710679,2.17771043979972,550.77674002244,23,20.3846153846154,27,235
12,17,754.867588203427,2,9,55.711754009839,205.522230782779,45.4606852074404,124.654798315913,74.2223301302565,527.409912984793,81.2758139497377,353.919691811135,30.5903045242658,161.317117463779,25.7325349169969,7.37277737509121,3.09817176304511,511.511098163729,23,19.4117647058824,32.25,235
15,14,578.706859646282,5,8,55.3574885620316,321.585885842424,46.0574043893203,99.6121775539614,73.7210901083995,243.865158385661,80.0145978261259,328.148302601231,31.8691185169759,221.07506419211,32.3945618895475,2.62389598110223,2.53141529295494,400.27711788036,23,19.5714285714286,25,235
14,15,854.789522104255,12,7,55.5540701476689,283.209717876759,46.4283178546668,93.1160923238016,76.6987784365962,379.951815775821,79.6299261571641,286.576708142108,30.218728124748,183.691906449575,30.292714573494,4.28010102499958,2.08711044554132,451.995995563698,24,19.8666666666667,26.75,235
15,14,651.948547982323,7,4.11904761904762,55.244570145023,461.284003407639,46.3388065742895,98.4118463624425,77.9575786324977,913.544006046631,79.398781489867,306.740728199745,31.3017205417134,197.8879309947,38.8771659506317,2.75068433553587,2.3980100718773,488.068859170282,22.5,19.1428571428571,28,235
16,16,760.601900682985,6.78571428571429,5,57.0508957723457,1114.62367903005,46.3756945458123,91.8511207700169,77.2094314128889,900.62223456357,79.534201230632,316.024225678783,31.5316341488535,203.682914958396,58.5196425483489,5.87181061312242,3.15347424488931,481.452071048778,20,18.5,26.5,235
17,17,653.518545804164,5.78571428571429,4,54.5869870885659,20.5651132236011,45.7772580842685,115.15893898953,74.1460073139251,223.24216438277,81.628495311104,380.20841364017,31.8177770250474,231.768339311091,8.30761627062126,3.60851878558035,2.86305873513849,433.42500801512,23,18.1176470588235,28.5,235
12,11,657.437593163075,9.71428571428571,8,55.6160599653855,406.940699504795,46.0965225703108,100.378714950169,79.774971274604,1904.38382106401,81.1875719913099,336.733312001037,31.7222358182011,198.23984974621,36.2714857051004,1.96375887651041,2.06110652254617,597.144325874952,26,25.9090909090909,33.75,235
13,13,623.973414893399,10.8571428571429,7,55.9426395514766,426.777256347668,46.6483294888289,83.850205788682,75.2411304415961,104.214988439317,81.1082644406375,330.430120478431,31.1064968834795,218.960275691579,36.928160919683,3.16192372597004,2.40057152478329,355.46267434035,25,21.3846153846154,27,235
14,12,417.451967300512,2,6,54.2945018202948,12.7011700556891,46.3284432135246,94.0176938248522,79.4018426953276,1928.6495055031,81.1542309121817,319.520336232292,31.3000761506761,203.612003937567,6.5639613142189,3.88264244693136,3.74083836118341,569.705172693365,23.5,22.6666666666667,29,235
10,11,623.593293288347,11.7857142857143,9,54.9272618977393,218.805363133043,46.2326216147529,100.079367125977,74.6795305789972,132.216588078246,81.0584382107982,351.794056486001,31.0763218692188,184.090309786562,26.9302900668521,2.91033401289903,2.50795756012772,490.975110794815,28,25.3636363636364,28.75,235
10,10,562.375920334486,15,8,54.9659896856937,665.258830360454,46.5567277345452,78.0278395282817,74.5564533922529,213.933902794467,82.3593885757295,349.277963930042,31.5097995011864,190.162344410013,46.9246748419316,6.72448278163006,3.56958019134523,487.797319124183,26.5,25.8,30,235
16,13,482.313380659224,6,5.21428571428571,54.0858988499949,20.7100228585074,46.5604768771854,97.8074731991722,82.2867617078411,2867.38633486495,81.0833129271258,347.017942882161,32.0857059084329,211.965068916138,8.41407226176079,3.18152027118827,3.33439320568191,526.427092089746,25,21.3846153846154,27.5,235
14,13,597.744436334629,8,5,55.1164346155768,546.500209515701,46.1781520950603,106.9809324252,79.7823883901703,2697.98486618028,80.2262763386977,370.984703569737,31.82599890137,213.808280809101,42.4144705646208,3.57620769826351,2.35883803482966,450.713215638534,23,20.3076923076923,25.25,235
15,14,553.750102352584,9.83333333333333,7.45238095238095,54.2012216178759,15.7299650053598,45.9535969892797,105.668598067783,77.3369323616585,799.09419511006,80.9060149615661,351.752031339286,31.2910349449197,184.31267405653,7.317366422582,1.68044916684311,1.59866864389917,473.730484211061,21.5,20.5714285714286,25,235
18,19,784.715104761549,1,7,57.3087560655803,473.494058459602,45.6607455956465,108.812481872337,74.508004585765,565.524985050286,81.0183859443533,298.03668700466,32.0377975746584,174.985559597818,37.9696229972961,2.15868615618895,1.94058033318384,448.422552034036,10,17.5263157894737,27,235
14,13,674.331255487635,7,5,55.7109336178655,254.039841037371,46.0322936002311,112.472072298932,76.3568249213537,422.61774078757,80.8191374527971,318.264191779846,31.5058581409007,215.302377480007,28.6095139516686,5.69665386582079,5.12085362397098,556.991988237556,26,22.0769230769231,29.25,235
13,13,653.790811895526,6,5,55.5088485401606,560.6738723908,45.7202100015995,105.234466947617,78.0538738309227,804.570010647943,81.6725046855446,334.011430292819,31.3193530785673,182.649418495939,42.6572584863665,3.15673269170919,2.91716966972909,489.737636288319,27,22,31,235
11,13,685.482271649251,6.21428571428571,8,54.8959162687352,58.709600149859,46.1262409329798,100.619961538516,76.6497573510617,1522.93499798972,79.8616437446045,324.387550139426,30.6275415304,186.04811530435,13.9577213212205,5.88775540065664,3.28530328927618,637.714743628482,25,22.5384615384615,29.75,235
12,13,557.23664298234,7.09523809523809,8,53.7234010113292,14.1364848386708,46.4491948470673,99.2210566962828,73.8628162666675,259.668262863632,81.6676319994728,346.89326991245,31.2793203380079,184.755281594968,6.99853626830655,3.00994225950277,2.39696980279513,410.169113173677,20,20.6153846153846,25,235
16,13,577.88895160758,10.7380952380952,7.5,54.2693724487388,9.54763865693546,46.5836325852392,87.9301172920483,73.8664287218563,298.918767480189,80.2070559804221,353.206118753509,31.0785044180431,187.878507268897,5.69368173740274,2.22346006798249,1.97206655883566,475.25450438516,24,20.9230769230769,28.25,235
14,11,551.681104950185,12.8571428571429,8,53.7214638104832,9.36802146394851,46.340265863158,96.6880029616483,79.4414329145355,1153.27090729289,79.8159032000504,358.604593869827,32.8474566127002,277.029673756798,5.6973919902129,2.49843194962243,2.05304677218032,521.530481726329,25,24.5454545454545,30.25,235
18,13,566.475983894883,4,7,53.6152692445597,6.36651891877491,46.064478875366,103.42213640329,84.960595543993,2853.65502602267,80.8165730007786,345.129312465009,32.5589212224584,264.172661539923,4.7061148938249,3.18078735585085,2.87548223925509,420.081695184719,21,19.8461538461538,25.5,235
13,14,767.321504869227,7,6,55.9351251574386,533.345788706023,46.0694247580577,95.4675439029606,75.9915994216251,709.090545757233,80.3865120983594,308.226702326183,31.4419843073283,187.543501646409,41.2876173383666,4.40425817764555,4.20404004124607,454.303589330113,25,23.2142857142857,35,235
15,14,596.408368152479,5.57142857142857,5,56.1755645005846,2024.46081412127,46.6465822429248,84.0406620166437,79.0096932332707,2398.02435208374,81.0979318738277,361.253091356987,31.0960196853401,209.974994263228,80.0953386885427,4.00017131528339,3.61489990246859,559.754605799073,21.5,19,28,235
12,15,756.18266628843,3,8,55.3043949460928,16.7730185709511,46.1280786556839,101.495403827552,74.6197791379685,150.494765450141,80.5508105410799,322.596999987858,31.9125271601047,208.60039265889,7.40535646482455,3.84867591872414,2.79084614196041,479.094274861366,24,19.2,27,235
15,14,572.283054325052,2.26190476190476,3,58.7849939593525,2523.86257379506,45.8020154639925,114.690081937768,78.7582139535733,1199.76971863721,81.0957901471628,311.801913234797,31.7423041273235,211.586130782456,85.4606858541698,4.86520452311332,3.67010463735567,579.986876656558,21.5,18.2857142857143,29,235
14,12,700.320194764599,6,6,53.5054678642128,10.983278893885,46.2229545156645,101.711532098508,78.6512250967554,2453.45722633243,80.4520546326855,396.969999728958,32.1965270878128,225.494489816919,6.19395206201252,5.27282238088911,2.14426706848381,522.370783744289,25,21.6666666666667,29.5,235
14,11,571.4746488694,14,8,54.4974464674468,4.85151958888629,46.6140506995868,87.4965946405454,75.4154128013578,213.869637239095,81.7491485560265,359.949090504861,31.648290208998,217.986802880007,4.0416875930781,4.51833890623476,3.34859210382647,609.990022018955,21,23.1818181818182,30.75,235
10,10,919.177048407374,12.7857142857143,8,54.807366824169,8.11765263861421,45.8816727988804,111.158978912494,76.8312913667131,42.5921706261429,81.3821693277234,338.144722431287,31.1699118081679,181.020487903113,5.19847900729565,3.93949981353314,2.464182481196,705.686569526411,32.5,33.2,45,260
10,8,689.856584370353,16.1904761904762,9.88095238095238,54.6430072766276,13.454342184685,45.9544667175841,110.71269467269,77.4410790724072,2393.25706819285,80.1323511792102,320.705284082951,31.5575489778448,175.39869906105,6.71269077785307,4.03843887178997,3.66031839790239,662.237124276622,34.5,36,38,260
15,11,771.702544990723,15,7,57.2510678983106,1645.70623345234,46.1155767778435,111.448426519879,83.6057051805551,2220.46321912761,81.0497156754381,336.333599571771,32.1126096118135,229.755040082787,70.8585996219951,2.99127471798846,2.28405226434399,636.941739765009,28,26.4545454545455,36,260
13,16,740.805462577884,7,10,56.6956507827412,285.469128991677,45.8877278669293,106.080463583196,74.1414596815537,85.0213986184579,80.9300942551262,341.200867524837,30.9204337585017,182.882409985322,29.8009308851394,2.91346851219322,2.37130597501857,416.110440144729,28,22.8125,30,260
11,13,689.644652868672,4,9,56.2065100345721,430.340976976243,45.7490345382001,101.649110799935,74.3123152363265,134.966037368759,82.2898382735654,364.881134228972,32.0938158355744,182.168454709232,36.9079336117701,4.53885184634687,3.08680947314961,482.014239141166,29,25.9230769230769,39.25,260
12,12,674.557253874176,5,7,54.640485428431,21.688715525822,46.4006282652553,98.1095178192532,75.1380394017999,113.868232722199,80.6207556193187,314.455047879372,30.9342529664255,188.433036305685,8.52319387336112,9.4341730934821,9.12181819237648,624.727659537875,27.5,29,48,260
13,11,586.239928030418,5,5,55.066044763525,5.76959728257588,46.9790626609481,76.0628129960324,75.6678676891724,633.739963897795,80.9566715688341,302.051769404743,31.4748613562645,222.72117648992,4.3620321960958,2.81375740612902,1.63560461292569,525.263228390708,30,24.1818181818182,32.5,260
13,10,596.344011561579,15,9,54.7543374237776,12.7577735668199,46.0933228987865,109.611839856553,78.7015867353595,2123.78205192604,82.2633512329359,315.290561236691,31.1112131229304,171.878475753935,6.52332350922752,4.52668868917081,4.46382098296615,658.416068848877,33,30.7,36,260
8,10,506.599352961677,4.11904761904762,9,54.6582982881681,23.6368083409743,46.2315069385286,95.0448516842081,73.1375819746923,150.947496899,81.6251983667499,376.832459246114,31.4414708296399,193.420864306929,8.89484348281912,3.52915043565879,1.91793362220897,585.254322006075,32,30.7,35,260
11,10,603.834985221161,16,8.02380952380952,54.1397852873142,10.2119364828175,46.5463183584164,87.1782655004319,74.5399011211342,203.820729270589,79.9088818825502,280.07930505346,32.0075056838285,192.645453387923,5.90252076185902,6.12991319245873,3.03249757677828,637.981009589231,31,30.4,35,260
12,11,819.959602012103,12,7,54.207648189986,5.50068103192528,46.3385176024761,94.2400211459055,74.3412274072673,165.015575719349,81.4428257751785,352.510202562459,31.0923647165088,171.241663830381,4.32660915982127,4.18091423001182,3.49115783373592,720.104986699871,33,28.7272727272727,35.75,260
9,8,626.738260306821,14,8,54.497062638715,5.98644086851184,46.5960888904508,99.5400860467952,75.6927336799701,112.082330215916,81.3628384627052,333.588829318814,31.8330094948289,219.388669464976,4.48963726253049,4.56952890348038,4.44943243618757,620.021240355208,33,33.375,38.5,260
12,11,483.352126666541,8,7,55.562370679141,131.464143899599,46.6675616448016,87.7773336278334,75.085560418001,219.464899343574,81.3307287499343,311.568610865611,31.3607770555666,195.914977978707,20.6358751330683,4.16858332714272,3.11145499315398,572.927755772046,26,26.0909090909091,32,260
11,10,676.449586012143,15,9,54.9366792547796,4.33548057095108,46.1522830662503,105.654088286881,73.8922931664031,249.694397924743,80.3263053762717,294.680926160458,31.5498828310596,198.218192936413,3.79014842838986,2.98958831077742,1.49420913493254,587.332170508888,30,28.5,38,260
11,13,764.883696995683,14,9,55.1463452073883,47.1127202776384,45.7384739450053,118.079546052571,77.3330870709755,722.674490530885,79.4563293011181,325.722926508053,31.981062698531,196.172621437537,12.4466465049736,1.87283071184464,1.8142618741528,522.208684701433,26,25.7692307692308,33.75,260
14,12,578.035748180164,3.88095238095238,8,55.3335132215664,228.058039798533,45.8644646996566,105.315041874267,77.4013578508411,221.222273000052,81.6239180959999,320.394576520876,31.617838064946,193.960471619754,27.2919425476507,5.64877226302898,5.47898140244331,521.171424297795,30.5,25.5,33.5,260
11,11,911.154373490714,12,8,54.2719415132988,16.0557944215583,46.0969645453861,98.7681169665006,75.2074398833457,315.328949490226,80.6732530696011,353.126696985205,31.9283072030939,204.618135411103,7.38313043799759,4.82433101065688,4.29984118827352,725.720353319275,34,31.1818181818182,40,260
10,10,517.959399795111,12,7,54.2907016523384,6.74196887329534,46.108732126491,106.225379269223,74.4138632700785,143.597312674183,80.7078080917503,286.914899840922,30.5678643104038,191.829036151699,4.782642480691,5.71888580605884,4.36375420625476,476.626489511486,29,30,32,260
13,13,868.756746970811,3,9,57.6025397899631,696.236688400919,45.8528138450729,118.575655848617,75.8324253192941,128.313287676742,79.9652966070138,306.931097679528,31.1502126390892,162.517975085712,45.807524211245,4.4544187476965,2.43248600145719,514.534629436761,23,23.3076923076923,32.5,260
11,10,789.443296915058,15.7380952380952,9,56.1449230974142,821.752665938261,46.3624744479849,95.235834076592,78.0001570660446,921.263487957398,81.162458959741,344.155372164997,31.1089923732094,207.34600106743,51.0575615472521,2.35340737097019,1.67559192270883,549.727575830377,32,30.7,35,260
10,10,525.104489363693,15,9,54.1798362537704,13.381522657702,46.1830934449526,98.3042389585456,75.5784696657439,89.1769368222257,81.0581836796678,335.151599165125,31.4786675061643,181.263940208085,6.7517301882469,2.87949039756128,2.40513774026785,500.540580881534,28.5,30,33,260
9,9,581.578809233154,13.7142857142857,7,53.8078958023219,12.9061672975569,46.3082122419893,94.6315920461148,76.5822003095327,122.288185915403,80.2691712958487,311.328524628929,32.3873280538859,201.159257742572,6.67655815539699,3.98591798946554,2.46540107087257,565.343577515304,34,31.4444444444444,39,260
15,11,772.634079998994,13,7,53.9548647002681,8.98023714440193,46.098234254272,105.023755048706,78.0556350295282,110.208111463878,80.1318169811743,370.230499593358,31.8790007226216,205.051533910234,5.55409488504225,3.80737859819364,3.33999033857418,628.579200334974,29,25.3636363636364,31.75,260
14,14,783.550947182082,0.69047619047619,9,55.6283868319713,383.81241890728,45.5422100413385,115.446543800345,73.2924742456519,516.198093804531,81.619720636145,326.49662249897,31.6469714069119,200.582059873744,35.2178667125706,10.0005289298216,3.70760694159831,531.69435836817,26.5,25.1428571428571,33,260
10,10,541.68419976729,4,9,54.0537440133819,30.9847045466524,46.4645614666552,93.1400175166159,76.6708302684138,1337.93004938536,81.178545627363,345.844940242496,31.6242741772385,196.304280251829,10.2978817151322,3.02261651534694,2.93205098492686,566.655768226463,35,33.4,41,260
11,11,894.961932011001,12,8,55.0493290315036,167.502433799132,46.2129301899417,106.927372895359,76.2431850284585,288.40156541559,81.4866050532559,301.196379301111,31.8249734591761,206.634209530685,23.5103194875638,4.63981213133974,5.32844269089146,637.720254180699,30,27.2727272727273,34.75,260
9,12,834.208620714085,4,9,54.7942952320339,37.7907394066718,46.128465714977,93.0866510787591,75.0549252173912,158.169758474506,81.230651010577,309.72527349876,30.9481167517349,189.549236456526,11.2190826975744,7.72801890562956,7.55084183150313,605.418386816636,37,28.8333333333333,45.5,260
12,10,601.670567405658,15,9,56.9132283322211,1018.94328602031,46.5573748429554,101.542170788599,76.7198345589059,427.052387283937,81.2563194977993,348.272092202286,30.8113334892454,180.13694020092,56.0869449769689,3.80528043282417,2.33654680383854,524.768076895962,29,27.3,37,260
14,13,583.481557012077,3,9,56.1723185888146,204.913564865514,46.046626224143,109.0438814097,74.1494103122251,553.328824196811,82.1811439101438,340.556285696301,31.9174733039731,189.817051309602,25.4837305257007,3.7344474332568,3.91438146252912,422.957011506448,31,24.6153846153846,35.25,260
18,13,719.035405043009,4,7.45238095238095,54.4094732358113,26.9650723795933,46.1444218405795,110.234564449275,79.4567279426867,1632.325523465,79.9397522569053,307.324766133032,32.0845755681438,212.06954863887,9.54390865121001,3.60813362827867,3.36644551474555,526.140892520852,30,25,34,260
15,19,766.976967518463,2.45238095238095,8,57.7961415669077,134.971939695769,45.5287807522064,128.681724405382,74.4467310052787,144.008593201339,79.9379592547938,290.898022453234,31.608260991066,157.129665977088,20.1012422934604,2.69163432127659,2.02879778037494,482.823812976321,23,20.5789473684211,30,260
9,10,587.546951779508,14,9,53.6676229940341,15.9741341156569,45.8481791127755,105.990154596993,75.0585127353943,97.4165488596468,80.8088207360438,312.895095701738,30.8492168586749,175.363552573679,7.44725634134679,4.08030084087353,2.24428187300197,508.216762667437,29,28.9,32,260
11,10,620.940687339434,16,9,54.085155579155,12.2951872545997,46.2286795588816,103.668396595083,73.6983842601132,278.239280260042,80.8696613969102,359.453721130164,31.7527048467483,207.662119972863,6.48320106037616,2.95229951959332,2.32709245993166,518.20563326095,33,31.5,35,260
15,16,992.820601850205,4,10,56.469267234476,487.312786067124,45.6844440721112,113.785208562094,75.1070775993223,217.639136298065,81.2119323633634,359.739818359371,31.1212666578427,167.810807870977,39.0923475353732,3.732007567498,3.46045931005118,438.379467813737,27,21.25,31,260
10,13,784.671273228758,1,10,56.8519879734126,283.705924729379,45.7654314239894,121.929393152813,72.7413030318178,160.454818306982,82.6690900600605,323.248009785476,31.0625091171141,170.382393341546,29.6270593316352,3.06669743375586,2.9370086412469,558.314411597008,32,27.6923076923077,36,260
8,10,776.853270341978,11,9,55.458995620089,113.480750731495,45.6635903723077,114.19497341174,74.9105509742866,121.772798752142,81.0406858957013,327.620851085335,31.6906169602174,218.119928704861,19.2083075179802,6.52198408003,2.7928716155778,609.487896544931,35.5,33.4,38,260
10,10,585.721592216687,14,8,54.5075863156424,4.04974117000358,46.4381043080102,103.232363998557,74.7550117356187,90.295197900933,81.1475503408542,376.983964807694,31.7005378097489,181.043243343143,3.69195740981692,1.84760314001988,1.95138972833221,550.866370338348,30,27,33,260
12,12,822.563934550359,7,10,57.1699266095098,614.053608320429,46.1617171405082,102.979198859748,76.6585211941554,802.138773176463,81.7357483005932,355.308769357553,30.7310084134457,176.629083003288,43.3446508690575,2.85167488243422,2.7990290460718,650.514255774641,32.5,27.5,34,260
11,13,761.856830291217,4,9,56.0749585954997,128.711926914863,45.9204476965197,102.069779273486,73.7668024597892,139.15808843431,81.1842210507366,337.756200327024,31.3633675026904,193.083750529088,20.2320753816656,6.12284340694461,3.66157157696633,622.379477821079,28,27.2307692307692,33.25,260
14,14,745.138969298925,4.45238095238095,8,55.4386996503681,22.9922627085932,45.8533463823756,109.487007671432,75.0564796915643,119.091979919446,80.5873726108431,276.987455178294,30.6933891909658,155.775007643452,8.64923747726434,2.4617062349749,1.87663112131056,584.496613894262,28.5,22.2142857142857,33,260
14,15,669.260403372038,7,8.78571428571428,54.7089734816511,21.6475889339377,45.6904118268443,114.670425866588,74.4914726756517,146.685112024664,80.4950758104318,329.901479716816,30.9822967371657,184.919119842204,8.50444937390372,2.97254667396921,2.51714063453855,477.710832040281,24,22.1333333333333,32.75,260
11,10,357.779782580947,14,8,55.8975940641563,187.192061611068,46.4767520799518,84.8676338006082,73.6418273347801,202.942018216681,79.2230106109791,345.59552938861,32.4752089306041,225.277345185598,24.4765722497068,6.10964592444272,3.28162077089513,599.574843510535,30,28.6,33,260
11,11,468.361704381402,14,9,56.3739372191894,723.226736901137,45.9780352394567,111.367907318715,77.2398610030014,1563.63241253704,83.1431445080964,376.015805258915,31.7832626212804,197.506703247665,47.7044473627441,7.00784234286049,4.91233838458817,571.2076424626,30,28.9090909090909,39,260
12,11,603.810335277169,4,9,54.9196970799687,71.3775987210258,46.0734554598653,98.5179894534999,74.4042336238914,992.741875418,80.1629104406929,322.216711048905,31.6207937892095,190.423473794057,15.3834177394517,3.00760780787423,2.92867360557101,582.348379078619,32,28.5454545454545,40.25,260
11,11,475.851432833778,4,9,54.8893069738155,61.3894423546237,45.8349346281163,109.565738233022,78.0361507571454,1481.61726466275,81.4309713040748,341.997657969969,31.2820861344968,186.968143828163,14.2744405674983,6.63149404309788,2.35640356744795,641.406049566718,30,28.2727272727273,40.25,260
13,9,602.19528350313,7.92857142857143,8,55.6177316939406,202.606844789969,45.608226419166,104.95824900033,77.5971758188568,2593.40622465327,80.1921132051623,300.068471026758,31.1538859229891,166.669125118478,25.5925631726003,4.22444633216461,1.96008113984872,459.286691111958,29,36,35.5,260
10,9,490.27508411595,15.0714285714286,9,54.7052528737339,7.34227493888306,46.6343554165856,88.1145961003249,76.1973776953329,219.546350929474,81.1303139618569,328.394925964586,31.5262896631662,167.361802287049,4.95320487447247,3.77476369494053,3.40224798206864,469.26099850013,32,32.4444444444444,34.5,260
11,12,687.335431481456,14,9,55.3924525571587,97.6848322262454,46.2624197040095,99.9823102101102,74.0626278613568,127.773821722715,81.3950436838624,333.43059114744,31.5519745376241,184.222474650699,17.842798585232,2.18641862705599,2.12739544408181,503.860453215739,30.5,28.5,35,260
10,15,682.479584246053,3,9,56.1255919923522,302.090560614632,45.9294901652131,104.076499406471,72.6083551707616,566.75563060607,80.9767929867719,308.329465079498,30.7695053501792,176.571018888305,30.9676067077192,4.64828685647595,3.84419529789442,521.785839295815,27,22.3333333333333,33.75,260
12,11,740.5347135342,16,9,55.9746555240048,362.790086692526,46.6082533634943,94.465689519449,76.1713135680584,1064.29633401676,80.5648726995402,326.777150913206,32.4486417852631,218.644579339201,34.0279884041423,2.54269195034609,2.224066644146,563.858088129005,32,28.7272727272727,36.25,260
13,12,463.411996385469,8,8,55.3250216430523,23.6746559499909,45.8464313162595,105.493875447618,78.6129154782255,822.562987014084,80.6611214441551,323.934785691655,31.982386990033,163.282253386939,8.7946841248282,3.23920266218716,2.84839125274712,527.784592528204,28.5,27.5,31,260
15,11,637.843364917005,16,8,53.5048078653176,19.1863921340717,45.6781614547666,118.36828542527,76.8173620120493,323.759984507328,81.2396415003256,354.619646400489,32.4359390089478,209.858563922913,8.18660524431333,2.25182125704516,2.05715205645554,527.198058893147,31,28.5454545454545,33.5,260
13,11,554.641392459642,13,9,55.6266284529536,500.64009233844,45.9987732128372,105.760043348205,74.4390868165281,202.441368695155,80.5658714142804,341.978595741556,31.7587320267583,196.512154882863,40.2235201363479,3.47856952410747,2.88413921115036,586.445340139844,28,25.9090909090909,39.25,260
12,12,1482.49867541263,13,9,55.4243201779905,36.2883021348225,46.0553514397476,98.581774083718,75.0626592792438,892.566878095278,80.5098393800919,347.30776397438,31.6105524618979,208.915833706868,10.8688338430461,2.09391681676488,1.98616807532056,570.354210848707,30.5,28.3333333333333,33.5,260
13,11,635.55769503701,9,3,54.543108258141,10.6128843884998,46.2232367996225,109.930545094505,78.0368193621867,318.392396770809,80.3482102031759,304.279975748629,32.779688835744,202.818051227919,5.97278432889946,2.76627034854804,3.02611560286801,596.84139285067,28,26.2727272727273,32.75,260
12,11,736.799341751888,4.92857142857143,8.35714285714286,54.3318785160518,23.0777929118978,46.4722362049651,99.2371694457304,75.6891255521149,742.221403802973,80.8990226409855,341.410353816274,31.6393617289314,224.599436905714,8.84183518001282,5.22814422546235,5.87687845826896,621.122896597487,33,26.0909090909091,37,260
13,14,857.463743004891,5.59523809523809,9,55.8317135510985,243.81352182048,45.6902309417171,101.275144006417,73.4943232882443,205.692850764254,80.3407508717457,376.949175013602,30.75640682813,168.284524808216,27.9671322922104,6.49903614260991,3.52602472829911,499.362338918107,27,23.6428571428571,32,260
